profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12676478,3,8,2,calcVC,1118.697
profile,12676478,2,8,2,find_qtl,30640.142
profile,12676478,2,8,2,constructX,4695.504
profile,12676478,2,8,2,calc_extBIC,2034.64
profile,12676478,2,8,2,calcVC,1255.22
profile,12676478,1,8,2,invMMt,186.412
profile,12676478,1,8,2,find_qtl,30981.564
profile,12676478,1,8,2,constructX,0.078
profile,12676478,1,8,2,calc_extBIC,1986.399
profile,12676478,1,8,2,calcVC,1474.935
profile,12676478,1,8,2,calcMMt,9466.663
profile,12676477,4,4,2,find_qtl,29793.072
profile,12676477,4,4,2,constructX,4503.351
profile,12676477,4,4,2,calc_extBIC,1897.038
profile,12676477,4,4,2,calcVC,1070.034
profile,12676477,3,4,2,find_qtl,29161.914
profile,12676477,3,4,2,constructX,4508.303
profile,12676477,3,4,2,calc_extBIC,1891.206
profile,12676477,3,4,2,calcVC,1056.758
profile,12676477,2,4,2,find_qtl,29165.416
